osm_type,osm_id,name,brand,operator,shop_type,street,house_number,postal_code,city,latitude,longitude,opening_hours,website,store_group
node,3721143528,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Leimbachstrasse,23,8041,Zürich,47.3359942,8.5190003,Mo-Sa 07:30-20:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-zuerich-leimbach-sihlbogen,Migros
node,3722790570,Denner,Denner,,supermarket,,,,,46.5299129,8.938861,"Mo-Tu, Th-Fr 07:00-12:00, 14:00-18:00; We 07:00-12:00; Sa 07:00-12:00, 14:00-17:00",,Denner
node,3723824807,Coop,Coop,Coop Genossenschaft,supermarket,Steinbislin,7,6423,Seewen,47.032874,8.6281987,"Mo-Th,Sa 08:00-20:00; Fr 08:00-21:00",,Coop
node,3732510103,Lidl,Lidl,Lidl Schweiz,supermarket,Hofwiesenstrasse,350,8050,Zürich,47.4103235,8.5428255,Mo-Sa 07:30-20:00; PH off,,Lidl
node,3734615302,Aldi,Aldi,,supermarket,Avenue de la Gare / Bahnhofsallee,22,1700,Fribourg,46.8034693,7.1537736,Mo-Th 08:30-19:00; Fr 08:30-20:00; Sa 08:00-16:00; PH off,,Aldi
node,3735882316,Migros,Migros,Migros,supermarket,,,,,46.9020486,6.580547,"Mo-Fr,Fr 08:00-19:00; Th 08:00-20:00; Sa 08:00-18:00",,Migros
node,3736552374,Denner,Denner,Denner AG,supermarket,Willisauerstrasse,1a,6122,Menznau,47.0832799,8.0383463,,,Denner
node,3756152608,Coop,Coop,Coop,supermarket,,,,,47.2701958,8.823382,"Mo-Sa 06:00-21:00; Su,PH 08:00-20:00",,Coop
node,3758933750,Migros,Migros,Migros,supermarket,Viale Castagnola,,6900,Lugano,46.0062192,8.9657502,Mo-Sa 08:00-19:00,,Migros
node,3766201557,Denner,Denner,,supermarket,,,,,46.5367296,6.6327382,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Denner
node,3766283804,Coop,Coop,,supermarket,Hinterbergstrasse,6A,6318,Walchwil,47.0989037,8.5174634,,,Coop
node,3780539649,Coop,Coop,,supermarket,,,,,46.3114376,7.6439521,,,Coop
node,3784153202,Denner,Denner,Denner AG,supermarket,Gotthardstrasse,104,6472,Erstfeld,46.8213341,8.6505504,Mo-Fr 07:30-18:30; Sa 07:30-17:00,,Denner
node,3791307081,Migros,Migros,Société Coopérative Migros Genève,supermarket,Avenue Louis-Casaï,27,1211,Genève,46.218386,6.1119714,Mo-We 08:30-19:00; Th 08:30-20:00; Fr 08:30-19:30; Sa 08:00-18:00,https://filialen.migros.ch/fr/supermarche-migros-geneve-balexert,Migros
node,3791307082,Denner,Denner,Denner,supermarket,Avenue Louis-Casaï,27,1211,Genève,46.2190095,6.1138206,Mo-We 08:30-19:00; Th 08:30-21:00; Fr 08:30-19:30; Sa 08:00-18:00,https://www.denner.ch/fr,Denner
node,3803341748,Denner,Denner,,supermarket,Bachmattstrasse,59,8048,Zürich,47.3888549,8.4836676,"Mo-Fr 07:30-20:00, Sa 08:00-20:00; PH off",https://www.denner.ch/,Denner
node,3803790715,Denner,Denner,,supermarket,Viaduktstrasse,1,,,47.5485364,7.5866643,Mo-Fr 07:30-20:00; Sa 08:00-18:00,,Denner
node,3804693987,Denner,Denner,,supermarket,Magdenauerstrasse,10,,,47.4129498,9.1855259,,,Denner
node,3805543771,Denner,Denner,,supermarket,,,,,47.3586944,7.9899797,,https://www.denner.ch/,Denner
node,3809056611,Denner,Denner,,supermarket,,,,,47.4161407,9.2672369,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00,,Denner
node,3809088143,Coop,Coop,,supermarket,,,,,46.9023103,6.5828028,"Mo,Tu,Fr 07:30-18:30; We 14:00-18:30; Th 07:30-20:00; Sa 07:30-17:00",,Coop
node,3810871369,Denner,Denner,,supermarket,,,,,46.8378078,9.4653754,,,Denner
node,3812339376,Denner,Denner,,supermarket,,,,,47.4900766,8.2446032,"Mo-Fr 08:00-20:00, Sa 08:00-18:00",,Denner
node,3812339377,Migros,Migros,Genossenschaft Migros Aare,supermarket,Wambisterstrasse,2,5412,Gebenstorf,47.4899894,8.2444306,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-gebenstorf,Migros
node,3815651635,Denner,Denner,Denner,supermarket,Rütistrasse,10a,8580,Amriswil,47.5468993,9.2977441,,,Denner
node,3823081387,Denner,Denner,Denner,supermarket,,,,,47.2585344,8.8495284,,,Denner
node,3826674661,Migros,Migros,Genossenschaft Migros Aare,supermarket,Sportallee,20,2503,Biel/Bienne,47.1553222,7.2812681,"Mo-We 09:00-19:00, Th-Fr 09:00-20:00, Sa 08:00-17:00; PH off",,Migros
node,3831331529,Coop,Coop,,supermarket,Bandwiesstrasse,11,8630,Rüti ZH,47.2574393,8.8497925,Mo-Sa 07:30-20:00,https://coop.ch/,Coop
node,3831772784,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Strickerstrasse,3,8400,Winterthur,47.4991633,8.7211532,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-winterthur-neuwiesen,Migros
node,3838016019,Coop,Coop,Coop,supermarket,Via Ligornetto,2,6855,Stabio,45.8532845,8.9399323,Mo-Sa 08:00-19:00,,Coop
node,3843591896,Denner,Denner,,supermarket,,,,,46.8616865,9.5349305,,,Denner
node,3846698659,Migros,Migros,Genossenschaft Migros Aare,supermarket,Zürichstrasse,2,4665,Oftringen,47.312271,7.9216331,"Mo-We 08:00-19:00, Th-Fr 08:00-20:00, Sa 07:30-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-oftringen,Migros
node,3846741257,Denner,Denner,,supermarket,,,,,47.3126085,7.9217741,,,Denner
node,3847638104,Migros,Migros,Genossenschaft Migros Luzern,supermarket,Bahnhofstrasse,5,6340,Baar,47.1955485,8.5248613,"Mo-Th 07:30-19:00, Fr 07:30-21:00, Sa 07:30-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-baar,Migros
node,3849587929,Aldi,ALDI,,supermarket,Rue St. Martin,3-5,,,46.5213237,6.6364964,Mo-Fr 07:30-19:00; Sa 07:30-18:00,https://www.aldi-suisse.ch/,Aldi
node,3849759581,Migros,Migros,Genossenschaft Migros Aare,supermarket,,,8957,Spreitenbach,47.423258,8.3695614,"Mo-Fr 09:00-20:00, Sa 08:00-20:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-spreitenbach-tivoli,Migros
node,3849871086,Coop,Coop,,supermarket,,,8957,Spreitenbach,47.4221595,8.3676957,,,Coop
node,3854547357,Lidl,Lidl,Lidl Schweiz,supermarket,,,,,47.4210305,8.3693437,"Mo-Fr 09:00-20:00, Sa 08:00-20:00; PH off",https://www.lidl.ch/,Lidl
node,3854547358,Denner,Denner,Denner,supermarket,,,,,47.4220097,8.3679134,"Mo-Fr 09:00-20:00, Sa 08:00-20:00; PH off",https://www.denner.ch/,Denner
node,3856230594,Denner,Denner,,supermarket,,,,,47.6990879,8.6323301,Mo-Sa 06:00-22:00; Su 07:00-22:00,https://www.denner.ch/de/filialen/8200-schaffhausen~s1145738,Denner
node,3889694721,Migros,Migros,Genossenschaft Migros Luzern,supermarket,Luzernerstrasse,44,6353,Weggis,47.0338678,8.4262703,"Mo-Fr 07:30-19:00, Sa 07:30-17:00, Su 07:30-12:00",https://filialen.migros.ch/de/migros-partner-weggis,Migros
node,3890297757,Coop,Coop,Coop Genossenschaft,supermarket,,,,,47.4384351,8.3472164,Mo-Su 09:00-21:00,,Coop
node,3897186743,Denner,Denner,,supermarket,,,,,47.3962927,8.0143415,,,Denner
node,3899487411,Coop,,Coop Genossenschaft,supermarket,,19,3063,Ittigen,46.9741769,7.4818468,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00; PH off,,Coop
node,3902835036,Migros,Migros,Genossenschaft Migros Luzern,supermarket,Luzernerstrasse,30,6010,Kriens,47.0337643,8.2826546,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-kriens-hofmatt,Migros
node,3902888438,Coop,Coop,Coop Genossenschaft,supermarket,Hobacherweg,2,6010,Kriens,47.0343484,8.2731184,"Mo,Tu,Th 08:00-18:30; We,Fr 08:00-20:00; Sa 07:30-16:00",,Coop
node,3906395211,Denner,Denner,Denner AG,supermarket,Luzernerstrasse,28-30,6010,Kriens,47.0336981,8.2828336,,,Denner
node,3907832319,Denner,Denner,,supermarket,,6,4513,Langendorf,47.2183885,7.5115045,Mo-Th 08:00-18:30; Fr 08:00-21:00; Sa 08:00-18:00; PH off,,Denner
node,3909739158,Denner,Denner,,supermarket,,,,,47.5176319,8.9942061,"Mo-Fr 07:00-12:30,13:30-18:30; Sa 07:00-16:00",,Denner
node,3922276285,Migros,Migros,Migros,supermarket,Chemin du Viaduc,1,1008,Prilly,46.5272252,6.6024522,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Migros
node,3925459431,Migros Outlet,Migros,,supermarket,,,,,47.1635268,9.4784546,"Mo-Fr 08:00-19:00, Sa 08:00-17:00",,Migros
node,3956260457,Coop,,,supermarket,Grüenaustrasse,4,9630,Wattwil,47.3033047,9.0866588,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00,,Coop
node,3960828716,Denner,Denner,Denner AG,supermarket,Luzernerstrasse,78,6010,Kriens,47.0356074,8.2905993,,,Denner
node,3973089834,Coop,Coop,,supermarket,,,,,47.5634033,9.3770113,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-18:00,,Coop
node,3993563850,Denner,Denner,Denner,supermarket,Krautgasse,8,3177,Laupen BE,46.9035361,7.239706,Mo-Fr 08:00-12:15; 14:00-18:45; Sa 08:00-16:00,,Denner
node,3999473220,Denner,Denner,Satellite Denner,supermarket,Rue des Chèzeaux,12,1424,Champagne,46.831741,6.6566148,"Mo-Fr 07:45-12:15,13:30-18:30;Sa 08:00-17:00",,Denner
node,4018374489,Coop,Coop,Coop,supermarket,,,,,47.3059204,7.8884031,Mo-Sa 08:00-18:00,,Coop
node,4039021088,Coop,Coop,,supermarket,Bahnhofplatz,10,3011,Bern,46.9489976,7.4375343,"Mo-Fr 06:00-20:00; Sa 07:00-18:00; Su,PH closed",,Coop
node,4052328711,Migros,Migros,,supermarket,,,,,46.4647636,6.8418335,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-17:00,,Migros
node,4058248551,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Stadthausstrasse,31,8400,Winterthur,47.5001167,8.73193,"Mo-Fr 07:00-20:00; Sa 08:00-18:00; Su,PH off",https://filialen.migros.ch/de/migros-supermarkt-winterthur-obertor,Migros
node,4062279173,Migros,Migros,Genossenschaft Migros Luzern,supermarket,Gääli,6,6026,Rain,47.1269137,8.2497249,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-rain,Migros
node,4064880425,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Langfeldstrasse,53a,8500,Frauenfeld,47.5655732,8.9047502,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-frauenfeld-multiplex,Migros
node,4069816589,Coop,Coop,,supermarket,Brunnmattstrasse,20,3007,Bern,46.945398,7.4268297,Mo-Fr 07:00-20:00; Sa 07:00-17:00; Su off,https://www.coop.ch/,Coop
node,4069953291,Coop,Coop,Coop Société Coopérative,supermarket,Rue de Montbrillant,90,1202,Genève,46.2201858,6.141755,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,https://www.coop.ch/fr/entreprise/adresses-et-horaires/detail.html/1963/coop-supermarche-geneve-montbrillant.html,Coop
node,4086806390,Denner,Denner,Denner,supermarket,,,,,46.5417943,6.6281584,"Mo-Th 07:00-19:00, Fr 07:00-20:00, Sa 07:00-18:00",,Denner
node,4093033808,Coop,Coop,Coop,supermarket,Via Giorgio Bernasconi,31,6850,Mendrisio,45.8653345,8.9764969,Mo-Fr 07:30-18:30,https://www.coop.ch/,Coop
node,4095400136,Denner,Denner,,supermarket,,,,,47.4988568,8.7203601,Mo-Fr 08:00-20:00; Sa 08:00-18:00; PH off,,Denner
node,4095400190,ALDI,ALDI,Aldi Suisse,supermarket,Archplatz,2,8400,Winterthur,47.4979013,8.7247563,Mo-Sa 08:00-20:00,https://www.aldi-suisse.ch,Aldi
node,4095419065,Denner,Denner,,supermarket,,,,,47.3472104,8.2453237,Mo-Fr 08:00-20:00; Sa 07:30-20:00,,Denner
node,4099869676,Coop,,,supermarket,Schorenweg,19,4058,Basel,47.5702959,7.6099735,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Coop
node,4126902618,Coop,Coop,,supermarket,,,,,45.9972907,8.9028385,,,Coop
node,4135620173,Coop,Coop,,supermarket,Dorfstrasse,15,1735,Giffers,46.7620117,7.2088514,Mo-Fr 07:00-19:00; Sa 07:00-16:00,https://www.coop.ch/de/standorte/coop-supermarkt-giffers/3715_POS,Coop
node,4142717258,ALDI,ALDI,,supermarket,Bahnhofplatz,1,3110,Münsingen,46.8740832,7.5599771,Mo-Fr 08:00-20:00; Sa 08:00-17:00,,Aldi
node,4150854014,Denner Express,,,supermarket,Aarbergstrasse,32,2503,Biel/Bienne,47.1284013,7.2410693,Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su off,,Denner
node,4161853016,Coop,Coop,,supermarket,,,,,47.2888491,7.7185033,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 07:30-18:00; PH off,,Coop
node,4161853017,Migros,Migros,Genossenschaft Migros Aare,supermarket,Mühlefeldstrasse,53,4702,Oensingen,47.2889646,7.719135,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-oensingen,Migros
node,4166124099,Aldi,Aldi,Aldi Suisse,supermarket,,,,,46.8517473,9.5127754,Mo-Fr 08:00-20:00; Sa 07:30-18:00,,Aldi
node,4169403993,Denner,Denner,Denner,supermarket,Bernstrasse,13,3238,Gals,47.019783,7.041645,,,Denner
node,4173326689,Coop,Coop,,supermarket,,,,,46.6807181,7.8663725,Mo-Su 08:00-20:00,,Coop
node,4176799676,Coop,Coop,Coop Genossenschaft,supermarket,Winterthurerstrasse,22,8610,Uster,47.3552792,8.7131617,Mo-Sa 08:00-20:00,https://www.coop.ch/,Coop
node,4185416137,Denner,Denner,,supermarket,,,,,45.9770837,8.8741062,,,Denner
node,4189897383,Denner,Denner,,supermarket,Zürcherstrasse,120,8406,Winterthur,47.4911,8.705538,Mo-Fr 07:30-20:00; Sa 08:00-19:00,,Denner
node,4191270239,Denner,Denner,,supermarket,,,,,46.9230163,7.4139573,Mo-Th 09:00-18:00; Fr 08:00-21:00; Sa 07:30-17:00,,Denner
node,4204063789,Coop,Coop,,supermarket,F. X. Müllerstrasse,11,3185,Schmitten FR,46.8547566,7.2496627,Mo-Fr 07:00-19:00; Sa 07:00-16:00,https://www.coop.ch/de/standorte/coop-supermarkt-schmitten/4478_POS,Coop
node,4205801489,Aldi,ALDI,Aldi Suisse,supermarket,Baumackerstrasse,35,8050,Zürich,47.4089295,8.5437302,Mo-Sa 07:30-20:00; PH off,https://www.aldi-suisse.ch/,Aldi
node,4206582889,Denner,Denner,,supermarket,Schwamendingenstrasse,24,8050,Zürich,47.4073192,8.5485107,Mo-Sa 07:30-20:00,https://www.denner.ch/,Denner
node,4209893836,Denner,Denner,,supermarket,Bernstrasse,31,3360,Herzogenbuchsee,47.1863343,7.7038658,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,Denner
node,4210698989,Coop,Coop,,supermarket,Bahnhofstrasse,,3270,,47.0427599,7.2765273,Mo-Th 08:00-20:00; Fr 08:00-21:00; Sa 07:30-17:00,,Coop
node,4212076941,Denner,Denner,,supermarket,Hauptstrasse,31,9320,Arbon,47.5161593,9.4330763,,,Denner
node,4217607249,Coop,Coop,Coop Genossenschaft,supermarket,Breite,2,6487,Göschenen,46.6687793,8.5871026,"Mo-Fr 08:00-12:00,14:00-18:30, Sa 08:00-12:00, Sa 13:30-16:00",,Coop
node,4244070962,Aldi,ALDI,Aldi Suisse,supermarket,Feldstrasse,32,8105,Regensdorf,47.4383308,8.4729685,Mo-Sa 07:30-20:00; PH off,https://www.aldi-suisse.ch/,Aldi
node,4250798594,Coop,Coop,,supermarket,,,,,46.4530691,6.8575215,Mo-Fr 08:00-19:00; Sa 08:00-17:00,,Coop
node,4250850089,Migros,Migros,,supermarket,,,,,46.4527178,6.8579172,Mo-Fr 08:00-19:00; Sa 07:30-17:00,,Migros
node,4251315314,Denner,Denner,,supermarket,Centralstrasse,14,6215,Beromünster,47.2065373,8.1903027,,,Denner
node,4255859368,Migros,Migros,,supermarket,,,,,46.5314004,6.6187039,"Mo-Fr 07:30-19:00, Sa 07:30-18:00",,Migros
node,4273151874,Coop,Coop,Coop Genossenschaft,supermarket,Boulevard Lilienthal,20,8152,Opfikon,47.4238282,8.5618752,Mo-Sa 08:00-20:00,,Coop
node,4279089265,Coop,Coop,Coop,supermarket,Chemin de l'Islettaz,1,1305,Penthalaz,46.6071921,6.5225498,"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-18:00",https://www.coop.ch/,Coop
node,4280216775,Denner,Denner,,supermarket,Rheinstrasse,2,9469,Haag (Rheintal),47.2095158,9.48989,,https://www.denner.ch/,Denner
node,4286225531,Aldi,Aldi,,supermarket,,,,,46.8081224,7.1284089,Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-16:00; Su off,,Aldi
node,4299006521,Denner,Denner,,supermarket,Bahnhofstrasse,9,8304,Wallisellen,47.4143687,8.5909589,,,Denner
node,4306410933,Lidl,Lidl,Lidl Schweiz,supermarket,,,,,47.3754253,8.5193941,Mo-Sa 07:00-21:00; PH off,https://www.lidl.ch/,Lidl
node,4307893181,Coop,Coop,Coop Genossenschaft,supermarket,Zürichstrasse,9,6004,Luzern,47.0568709,8.3101171,Mo-We 07:30-19:00; Sa 07:30-17:00; Th 07:30-21:00; Fr 07:30-19:00,,Coop
node,4307893182,Denner,Denner,Denner AG,supermarket,Zürichstrasse,5,6004,Luzern,47.0562172,8.3100234,,,Denner
node,4314993996,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Baumackerstrasse,35,8050,Zürich,47.4090314,8.5433264,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",,Migros
node,4319285390,Denner,Denner,,supermarket,Bahnhofstrasse,7a,3123,,46.8906509,7.4990103,Mo-Sa 08:00-19:00,,Denner
node,4328291097,Coop,Coop,Coop Genossenschaft,supermarket,Seestrasse,339,8038,Zürich,47.3471862,8.5330722,Mo-Fr 07:00-21:00; Sa 08:00-21:00,,Coop
node,4330779593,Coop,Coop,Coop Genossenschaft,supermarket,St. Gallerstrasse,15,9320,Arbon,47.5113463,9.4303362,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-18:00,https://www.coop.ch/de/standorte/coop-supermarkt-arbon-novaseta/1999_POS,Coop
node,4336822460,Denner,Denner,,supermarket,,,,,46.4410574,6.8934233,Mo-Fr 08:00-20:00; Sa 07:30-19:00,,Denner
node,4337239357,Migros,Migros,,supermarket,,,,,46.53295,6.6465948,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Migros
node,4337239752,Coop,Coop,,supermarket,,,,,46.5328667,6.6465526,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Coop
node,4339744893,Coop Pronto,Coop,,supermarket,,,,,46.6974469,9.4424817,,,Coop
node,4340681468,Migros,Migros,,supermarket,,,,,46.8209749,7.1541268,"Mo,Tu,We,Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-16:00",https://filialen.migros.ch/fr/supermarche-migros-agy,Migros
node,4341245404,Migros,Migros,Genossenschaft Migros Aare,supermarket,Schanzenstrasse,5,3000,Bern,46.9478029,7.4362001,"Mo-Fr 06:00-20:00, Sa 06:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-bern-welle-7,Migros
node,4342407034,Coop,Coop,,supermarket,Bäumlihofstrasse,132/134,4058,Basel,47.5651143,7.6178221,"Mo-Fr 07:30-20:00, Sa 07:30-18:00",https://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/coop-supermarkt-basel-baeumlihof?id=1077,Coop
node,4343491253,Coop,Coop,Coop Genossenschaft,supermarket,Bahnhofstrasse,36/38,6440,Brunnen,46.996546,8.6075027,Mo-Sa 07:30-20:00,https://www.coop.ch/de/standorte/coop-supermarkt-brunnen/2243_POS,Coop
node,4346865057,Coop,,,supermarket,,,,,46.8942329,7.3019893,,,Coop
node,4347554302,Denner,Denner,Denner,supermarket,,,,,46.8803577,7.6225199,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-17:00,,Denner
node,4348657190,Migros,Migros,,supermarket,,,,,46.0792162,7.143693,Mo-Th 07:30-18:30; Fr 07:30-20:00; Sa 07:30-17:00,,Migros
node,4360523396,Denner,Denner,,supermarket,,,,,47.0407323,9.0707916,"Mo-Th,Sa 08:00-19:00; Fr 08:00-20:00",,Denner
node,4361991158,Coop,Coop,Coop Genossenschaft,supermarket,Universitätstrasse,101,8006,Zürich,47.3838209,8.5480794,Mo-Sa 07:30-21:00,,Coop
node,4364207486,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,AMP-Strasse,2,9552,Bronschhofen,47.4805982,9.0324644,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-bronschhofen,Migros
node,4366013861,Denner Express,,,supermarket,,,,,46.8368985,9.2868331,Mo-Fr 08:00-20:00; Sa 08:00-17:00,,Denner
node,4366602090,Migros,Migros,Genossenschaft Migros Luzern,supermarket,Richensee,2,6285,Hitzkirch,47.2221009,8.2520035,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-hitzkirch,Migros
node,4374665095,Migros,,,supermarket,,,,,46.5241009,6.9049829,Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-16:00; Su off,https://filialen.migros.ch/de/migros-supermarkt-chatel-st-denis,Migros
node,4375683472,Denner,Denner,,supermarket,Tiefackerstrasse,20,8134,Adliswil,47.3153611,8.5304574,Mo-Sa 07:00-20:00,,Denner
node,4384313285,Coop,,,supermarket,Birmensdorferstrasse,9,8953,Dietikon,47.3979958,8.4179266,Mo-Sa 07:45-20:00; PH closed,,Coop
node,4404670012,Coop,Coop,,supermarket,,,,,46.2177956,7.0063135,Mo-Fr 07:45-18:30; Sa 07:45-17:00,,Coop
node,4406493692,Denner,Denner,Denner SA,supermarket,Rue Abraham-Gevray,5,,Genève,46.2113797,6.1496006,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,https://www.denner.ch/fr/succursales/1201-geneve~s1145517,Denner
node,4412885193,Lidl,Lidl,Lidl Schweiz AG,supermarket,Rue de Lausanne,45,1201,Genève,46.2136986,6.1455443,Mo-We 07:30-19:00; Th 07:30-21:00; Fr 07:30-19:30; Sa 07:30-18:00,https://www.lidl.ch/s/fr-CH/recherche-filiale/geneve/rue-de-lausanne-45-47/,Lidl
node,4417429699,Migros,Migros,,supermarket,,,,,46.2145524,7.0053971,Mo-Fr 07:30-18:30; Sa 07:30-17:00,,Migros
node,4419872582,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Bahnhofstrasse,2,8355,Aadorf,47.4900683,8.8995983,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-aadorf,Migros
node,4420328782,Coop,Coop,Coop,supermarket,Salzhausstrasse,31,2503,Biel/Bienne,47.1299891,7.2429885,Mo-Th 08:00-20:00; Fr 08:00-21:00; Sa 07:30-17:00; Su off,,Coop
node,4423175779,Aldi,ALDI,Aldi Suisse,supermarket,Zollstrasse,58,8005,Zürich,47.3809181,8.5331122,Mo-Sa 07:30-21:00; PH off,https://www.aldi-suisse.ch/,Aldi
node,4424402108,Coop,Coop,,supermarket,,,,,47.3069755,8.5891397,Mo-Sa 07:00-21:00,,Coop
node,4424654362,Migros,Migros,Genossenschaft Migros Zürich,supermarket,,,8001,Zürich,47.3782902,8.5404169,"Mo-Fr 06:30-22:00; Sa-Su,PH 08:00-22:00",https://filialen.migros.ch/de/migros-supermarkt-zuerich-hauptbahnhof,Migros
node,4424679510,Coop,Coop,Coop Genossenschaft,supermarket,,,8001,Zürich,47.3778252,8.538369,Mo-Sa 06:00-22:30; Su 08:00-22:30,https://www.coop.ch/,Coop
node,4424939155,Migros,Migros,Genossenschaft Migros Zürich,supermarket,,,8001,Zürich,47.3770315,8.5394102,"Mo-Fr 06:30-20:00; PH,Sa-Su 08:00-20:00",https://filialen.migros.ch/de/migros-supermarkt-zuerich-shopvillemaert,Migros
node,4431443637,Coop,Coop,Coop Genossenschaft,supermarket,Bahnhofstrasse,8,6110,Wolhusen,47.05806,8.0733635,,,Coop
node,4434448389,ALDI,ALDI,Aldi Suisse AG,supermarket,Bruchstrasse,2,6003,Luzern,47.0514167,8.298684,"Mo-We,Fr 07:30-19:00; Th 07:30-21:00; Sa 07:30-17:00",,Aldi
node,4436281783,Coop,Coop,Coop Genossenschaft,supermarket,Fronwagplatz,1,8200,Schaffhausen,47.6963318,8.6337962,"Mo-Fr 07:30-20:00; Sa 07:30-18:00; PH,Su off",,Coop
node,4436613689,ALDI,ALDI,,supermarket,,,,,47.2129093,7.786811,Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su off; PH off,,Aldi
node,4437700046,Coop,Coop,Coop Genossenschaft,supermarket,Freie Strasse,75,4001,Basel,47.5556543,7.5907408,,,Coop
node,4459621658,Lidl,Lidl,Lidl Schweiz,supermarket,Im Grund,16,5014,Gretzenbach,47.358989,7.9909656,,https://www.lidl.ch/,Lidl
node,4462112015,Coop,Coop,,supermarket,Brunngrabenstrasse,2,4500,Solothurn,47.2080048,7.5158017,Mo-Fr 08:00-18:30; Sa 07:30-17:00; Su closed,,Coop
node,4466482789,Coop,Coop,Coop Genossenschaft,supermarket,Zollstrasse,42,8005,Zürich,47.3806921,8.5348898,Mo-Sa 06:30-21:00; Su 07:00-21:00,,Coop
node,4468784584,Coop,Coop,Coop Genossenschaft,supermarket,Oberdorfstrasse,6a,6340,Baar,47.1953573,8.5296666,,,Coop
node,4470200075,Denner,Denner,,supermarket,Wiesentalstrasse,4,9425,Thal,47.4795175,9.577322,,,Denner
node,4470200077,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Wiesentalstrasse,4,9425,Thal,47.4797204,9.5766952,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-thal,Migros
node,4471468374,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Wilerstrasse,5,9542,Münchwilen TG,47.4777606,8.9982221,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-muenchwilen,Migros
node,4471606823,Coop,Coop,,supermarket,Stäffelistrasse,7,,,47.5037951,8.770855,Mo-Fr 08:00-20:00; Sa 08:00-18:00,https://www.coop.ch/de/unternehmen/standorte-und-oeffnungszeiten/detail.html/3945/,Coop
