postal_code,population,avg_income_per_taxpayer,municipality_name,canton_code,aldi_count,coop_count,denner_count,lidl_count,migros_count,external_competitor_count,migros_group_count,postcode_latitude,postcode_longitude,locality_name,complete_location_data,has_migros,population_per_migros,primary_canton
6035,847,71765.1025545444,"Buchrain, Root",LU,0,0,0,1,0,1,0,47.10964976573838,8.363525416969228,Perlen,True,False,847.0,LU
6036,1691,70862.74493444577,Dierikon,LU,1,0,0,0,1,1,1,47.09456915825036,8.367954250651328,Dierikon,True,True,1691.0,LU
6037,6025,68653.5337558937,"Dierikon, Root",LU,0,1,0,0,1,1,1,47.1074221304464,8.379166416931302,Root,True,True,6025.0,LU
6038,2176,76925.40031403406,"Gisikon, Inwil, Root",LU,1,0,0,0,0,1,0,47.12770706726293,8.400928056325037,Gisikon,True,False,2176.0,LU
6039,69,68648.92901878915,Root,LU,0,0,0,0,0,0,0,47.103541258330765,8.374170098939125,Root D4,True,False,69.0,LU
6042,1467,74083.79514824798,Dietwil,AG,0,0,0,0,0,0,0,47.14830418509373,8.391539618301948,Dietwil,True,False,1467.0,AG
6043,5702,81283.15985003408,Adligenswil,LU,0,1,0,0,1,1,1,47.07037816052481,8.364849060491428,Adligenswil,True,True,5702.0,LU
6044,2503,85497.66131447771,"Root, Udligenswil",LU,0,0,0,0,0,0,0,47.095672674276415,8.397328153367248,Udligenswil,True,False,2503.0,LU
6045,7707,122977.51215482652,Meggen,LU,0,1,0,0,0,1,0,47.048210156932434,8.371862700105556,Meggen,True,False,7707.0,LU
6047,1289,79637.31443661972,Horw,LU,0,0,0,0,0,0,0,47.010074217366736,8.336190518862132,Kastanienbaum,True,False,1289.0,LU
6048,13042,79515.73791351481,"Horw, Kriens",LU,0,2,1,1,1,3,2,47.02020756549766,8.308171083911828,Horw,True,True,13042.0,LU
6052,6308,131591.43101115883,"Hergiswil (NW), Horw","LU, NW",0,2,0,0,1,2,1,46.99393928815908,8.310092832860342,Hergiswil NW,True,True,6308.0,NW
6053,861,68841.43437037036,Alpnach,OW,0,0,0,0,0,0,0,46.96580524354325,8.287855558609696,Alpnachstad,True,False,861.0,OW
6055,5731,68841.43437037036,Alpnach,OW,0,2,0,0,1,2,1,46.936879757885805,8.26264258994994,Alpnach Dorf,True,True,5731.0,OW
6056,1309,76683.14815444803,Sarnen,OW,0,0,0,0,0,0,0,46.91957576207437,8.258359945714993,Kägiswil,True,False,1309.0,OW
6060,6642,76683.14815444803,Sarnen,OW,1,1,2,1,1,3,3,46.89773136701928,8.238360867797766,Sarnen,True,True,6642.0,OW
6062,1585,76683.14815444803,Sarnen,OW,0,0,0,0,0,0,0,46.87427142385037,8.210746806718381,Wilen (Sarnen),True,False,1585.0,OW
6063,1370,76683.14815444803,Sarnen,OW,0,0,0,0,0,0,0,46.88498376593819,8.196166064557302,Stalden (Sarnen),True,False,1370.0,OW
6064,5826,66980.67446285705,"Alpnach, Kerns",OW,0,1,0,0,0,1,0,46.914740264833966,8.280721882093893,Kerns,True,False,5826.0,OW
6066,370,66978.2896375991,Kerns,OW,0,0,0,0,0,0,0,46.877717899847056,8.28441947635908,St. Niklausen OW,True,False,370.0,OW
6067,367,67420.4431852701,"Kerns, Sachseln",OW,0,0,0,0,0,0,0,46.836001020636346,8.2909085606211,Melchtal,True,False,367.0,OW
6068,27,66978.2896375991,Kerns,OW,0,0,0,0,0,0,0,46.775636180590176,8.27294538421424,Melchsee-Frutt,True,False,27.0,OW
6072,4459,71268.12710408794,Sachseln,OW,0,0,1,0,0,0,1,46.865262341587325,8.235013018195795,Sachseln,True,False,4459.0,OW
6073,635,71268.12710408794,Sachseln,OW,0,0,0,0,0,0,0,46.87273242691918,8.261214595255769,Flüeli-Ranft,True,False,635.0,OW
6074,4188,61331.482106603486,"Giswil, Sachseln",OW,0,1,0,0,0,1,0,46.84596810707048,8.179779888542846,Giswil,True,False,4188.0,OW
6078,2132,62331.70646319569,Lungern,OW,0,0,0,0,0,0,0,46.79918601079225,8.16225200852306,Lungern,True,False,2132.0,OW
6083,389,53324.44424778761,Hasliberg,BE,0,0,0,0,0,0,0,46.74965720651568,8.176021986372344,Hasliberg Hohfluh,True,False,389.0,BE
6084,109,53324.44424778761,Hasliberg,BE,0,0,0,0,0,0,0,46.74927439425273,8.202780753882047,Hasliberg Wasserwendi,True,False,109.0,BE
6085,315,53324.44424778761,Hasliberg,BE,0,0,0,0,0,0,0,46.7393032082409,8.199302857811993,Hasliberg Goldern,True,False,315.0,BE
6086,312,53324.44424778761,Hasliberg,BE,0,0,0,0,0,0,0,46.73000347463573,8.216362706070983,Hasliberg Reuti,True,False,312.0,BE
6102,7591,64782.57323522649,Malters,LU,0,1,1,0,1,1,2,47.03843931458837,8.17960815465034,Malters,True,True,7591.0,LU
6103,1587,67983.35245046923,Schwarzenberg,LU,0,0,0,0,0,0,0,47.01507401559944,8.177457514773488,Schwarzenberg LU,True,False,1587.0,LU
6105,1327,59830.60882202005,"Entlebuch, Ruswil, Werthenstein",LU,0,0,0,0,0,0,0,47.02980697053579,8.130006907165049,Schachen LU,True,False,1327.0,LU
6106,835,62534.02417063766,"Ruswil, Werthenstein",LU,0,0,0,0,0,0,0,47.05178787458284,8.100923169696804,Werthenstein,True,False,835.0,LU
6110,5373,55330.639221870486,"Doppleschwand, Entlebuch, Menznau, Romoos, Ruswil, Werthenstein, Wolhusen",LU,1,1,0,0,1,2,1,47.04115856324157,8.054657945607799,Wolhusen,True,True,5373.0,LU
6112,839,60634.1213483146,Doppleschwand,LU,0,0,0,0,0,0,0,47.01763732990834,8.053986905768753,Doppleschwand,True,False,839.0,LU
6113,525,49942.48538011696,Romoos,LU,0,0,0,0,0,0,0,47.00771450242706,8.016079058121344,Romoos,True,False,525.0,LU
6114,301,60814.436276642016,Wolhusen,LU,0,0,0,0,0,0,0,47.04622908686901,8.046352996073956,Steinhuserberg,True,False,301.0,LU
6122,2211,58293.62840336204,"Menznau, Willisau, Wolhusen",LU,0,0,1,0,0,0,1,47.07737268422651,8.034158362922101,Menznau,True,False,2211.0,LU
6123,534,58261.75347432024,Menznau,LU,0,0,0,0,0,0,0,47.092227540762295,8.058741457382812,Geiss,True,False,534.0,LU
6125,485,58478.30637873741,"Hergiswil bei Willisau, Menznau, Willisau",LU,0,0,0,0,0,0,0,47.0457338646688,7.98988355938225,Menzberg,True,False,485.0,LU
6126,209,62260.010333863276,Willisau,LU,0,0,0,0,0,0,0,47.09149238353891,8.01325367513678,Daiwil,True,False,209.0,LU
6130,7755,62223.48976580819,"Hergiswil bei Willisau, Menznau, Willisau",LU,1,1,1,1,1,3,2,47.10409665455416,7.999631794124808,Willisau,True,True,7755.0,LU
6132,157,59854.9002479832,"Hergiswil bei Willisau, Willisau",LU,0,0,0,0,0,0,0,47.08254145161741,7.980430244125875,Rohrmatt,True,False,157.0,LU
6133,1828,56864.21714096675,"Hergiswil bei Willisau, Willisau",LU,0,0,0,0,0,0,0,47.08563616289206,7.951498098028757,Hergiswil b. Willisau,True,False,1828.0,LU
6142,1168,62260.010333863276,Willisau,LU,0,0,0,0,0,0,0,47.140373989451234,7.9697337012004414,Gettnau,True,False,1168.0,LU
6143,364,63056.46433211154,"Schötz, Willisau",LU,0,0,0,0,0,0,0,47.15354981181653,7.963224385580323,Ohmstal,True,False,364.0,LU
6144,2015,60176.288266516596,"Altishofen, Willisau, Zell (LU)",LU,0,0,0,0,1,0,1,47.139008044193055,7.928876777075946,Zell LU,True,True,2015.0,LU
6145,757,56099.03166733575,"Fischbach, Grossdietwil",LU,0,0,0,0,0,0,0,47.15146167037453,7.897699350225229,Fischbach LU,True,False,757.0,LU
6146,818,62407.458625401065,"Grossdietwil, Melchnau","BE, LU",0,0,0,0,0,0,0,47.16814462301548,7.881770147884255,Grossdietwil,True,False,818.0,LU
6147,1108,67030.03990429036,"Altbüron, Grossdietwil, Melchnau, Pfaffnau","BE, LU",0,0,0,0,0,0,0,47.18953038362128,7.881372552845027,Altbüron,True,False,1108.0,LU
6152,245,59896.63276223733,"Fischbach, Zell (LU)",LU,0,0,0,0,0,0,0,47.12888718508046,7.898658347607665,Hüswil,True,False,245.0,LU
6153,936,56583.355408357085,"Fischbach, Luthern, Ufhusen, Zell (LU)",LU,0,0,0,0,0,0,0,47.11104251690109,7.900500523577789,Ufhusen,True,False,936.0,LU
6154,442,51478.12993125584,"Luthern, Willisau",LU,0,0,0,0,0,0,0,47.091970656153045,7.916506264787456,Hofstatt,True,False,442.0,LU
6156,828,51436.49405752006,"Hergiswil bei Willisau, Luthern, Willisau",LU,0,0,0,0,0,0,0,47.06352862194046,7.9228930864806095,Luthern,True,False,828.0,LU
6162,2939,58484.88165402247,"Entlebuch, Hasle (LU)",LU,0,2,1,0,0,2,1,46.97948747514252,8.091976951015114,Entlebuch,True,False,2939.0,LU
6163,465,58624.27332601537,Entlebuch,LU,0,0,0,0,0,0,0,47.02146387022719,8.078036411740534,Ebnet,True,False,465.0,LU
6166,1841,55146.12850542079,"Entlebuch, Hasle (LU), Romoos",LU,0,0,0,0,0,0,0,46.98153494414466,8.03178895668074,Hasle LU,True,False,1841.0,LU
6167,48,49942.48538011696,Romoos,LU,0,0,0,0,0,0,0,46.98119792948291,7.982592847995544,Bramboden,True,False,48.0,LU
6170,4319,56824.540557106164,"Entlebuch, Escholzmatt-Marbach, Flühli, Hasle (LU), Romoos, Schüpfheim",LU,0,1,0,0,1,1,1,46.94376411228479,8.019018839468423,Schüpfheim,True,True,4319.0,LU
6173,1060,53908.83342086385,"Escholzmatt-Marbach, Flühli",LU,0,0,1,0,0,0,1,46.90094056172422,8.013968044249312,Flühli LU,True,False,1060.0,LU
6174,847,54015.73745470435,"Flühli, Giswil","LU, OW",0,0,0,0,0,0,0,46.80802809553889,8.047168540080758,Sörenberg,True,False,847.0,LU
6182,2751,52667.836790606656,Escholzmatt-Marbach,LU,0,0,1,0,0,0,1,46.91806508448223,7.9419395157930595,Escholzmatt,True,False,2751.0,LU
6192,537,52763.04014472505,"Escholzmatt-Marbach, Flühli",LU,0,0,0,0,0,0,0,46.88122351166434,7.9423574661708916,Wiggen,True,False,537.0,LU
6196,1267,52667.836790606656,Escholzmatt-Marbach,LU,0,0,0,0,0,0,0,46.85982062743209,7.898918952418274,Marbach LU,True,False,1267.0,LU
6197,996,51960.33665726294,"Eggiwil, Eriz, Escholzmatt-Marbach, Flühli, Habkern, Schangnau","BE, LU",0,0,0,0,0,0,0,46.809085964546426,7.897907739392668,Schangnau,True,False,996.0,BE
6203,1436,68586.53772635815,Neuenkirch,LU,1,0,0,0,1,1,1,47.11634574743405,8.196524463272898,Sempach Station,True,True,1436.0,LU
6204,4450,79343.28068139458,"Neuenkirch, Sempach",LU,0,1,0,0,0,1,0,47.13359384658252,8.207972936774361,Sempach,True,False,4450.0,LU
6205,1773,95533.4349593496,Eich,LU,0,0,0,0,0,0,0,47.1562714246866,8.167946052073026,Eich,True,False,1773.0,LU
6206,4846,68171.424864458,"Emmen, Neuenkirch, Rothenburg, Ruswil",LU,0,0,0,0,1,0,1,47.09451363677633,8.20975684999261,Neuenkirch,True,True,4846.0,LU
6207,4127,73224.3461489571,"Neuenkirch, Nottwil, Oberkirch, Ruswil",LU,0,1,1,0,0,1,1,47.12524285135025,8.13537929036852,Nottwil,True,False,4127.0,LU
6208,4219,81471.07114044738,Oberkirch,LU,0,0,0,0,0,0,0,47.159215417102125,8.112940391167797,Oberkirch LU,True,False,4219.0,LU
6210,12647,69318.09024679812,"Mauensee, Oberkirch, Schenkon, Sursee",LU,1,1,1,1,1,3,2,47.17148977014904,8.105006169511274,Sursee,True,True,12647.0,LU
6211,420,67693.30711139081,Dagmersellen,LU,0,0,0,0,0,0,0,47.20118816492935,8.036023238109484,Buchs LU,True,False,420.0,LU
6212,2032,75972.44878222476,"Knutwil, Mauensee",LU,0,0,0,0,0,0,0,47.18401391827694,8.06611794653326,St. Erhard,True,False,2032.0,LU
6213,851,74668.0965689471,"Knutwil, Triengen",LU,0,0,0,0,0,0,0,47.206347197362575,8.072147796007473,Knutwil,True,False,851.0,LU
6214,3140,94534.48516528227,"Eich, Schenkon",LU,0,1,0,0,0,1,0,47.1731932997443,8.14374545918006,Schenkon,True,False,3140.0,LU
6215,3604,66526.65910348644,Beromünster,LU,0,1,1,0,0,1,1,47.21940173877073,8.202878636180452,Beromünster,True,False,3604.0,LU
6216,591,77402.56528396852,"Mauensee, Oberkirch",LU,0,0,0,0,0,0,0,47.16674837922936,8.080701576533686,Mauensee,True,False,591.0,LU
6217,541,64355.14778645834,Ettiswil,LU,0,0,0,0,0,0,0,47.16255365386576,8.043109725104454,Kottwil,True,False,541.0,LU
6218,2336,64355.14778645834,Ettiswil,LU,0,0,0,0,0,0,0,47.14989471708044,8.019206933355942,Ettiswil,True,False,2336.0,LU
6221,3026,65557.96077643699,"Beromünster, Rickenbach (LU)",LU,0,0,1,0,0,0,1,47.21375668319996,8.154723116412491,Rickenbach LU,True,False,3026.0,LU
6222,1695,66866.89981553615,"Beromünster, Schenkon",LU,0,0,0,0,0,0,0,47.18890929108412,8.16659271499395,Gunzwil,True,False,1695.0,LU
6231,994,73155.9801980198,Schlierbach,LU,0,0,0,0,0,0,0,47.226298116784605,8.113337197764189,Schlierbach,True,False,994.0,LU
6232,3069,70542.16451393609,Geuensee,LU,0,0,0,0,0,0,0,47.1984374062954,8.109264246019064,Geuensee,True,False,3069.0,LU
6233,2759,64374.66806136681,Büron,LU,0,0,0,0,0,0,0,47.21186646206354,8.095294622149767,Büron,True,False,2759.0,LU
6234,3903,65460.81462245306,Triengen,LU,0,1,1,0,0,1,1,47.245027375059,8.08232871302122,Triengen,True,False,3903.0,LU
6235,924,65567.12591477628,"Dagmersellen, Triengen",LU,0,0,0,0,0,0,0,47.23315178332196,8.038520088215307,Winikon,True,False,924.0,LU
6236,249,65460.81462245306,Triengen,LU,0,0,0,0,0,0,0,47.22090445764,8.063282883547716,Wilihof,True,False,249.0,LU
6242,2724,69051.09336927498,"Mauensee, Wauwil",LU,0,1,1,0,0,1,1,47.1857643206648,8.031998404658612,Wauwil,True,False,2724.0,LU
6243,1661,72743.37513631406,Egolzwil,LU,0,0,0,0,1,0,1,47.18527038452021,8.006924286753437,Egolzwil,True,True,1661.0,LU
6244,2969,68679.95795974304,"Altishofen, Egolzwil, Nebikon",LU,0,0,1,0,0,0,1,47.18696423583456,7.973732092305002,Nebikon,True,False,2969.0,LU
6245,371,70154.57468871085,"Altishofen, Grossdietwil",LU,0,0,0,0,0,0,0,47.18479445674958,7.931509366311637,Ebersecken,True,False,371.0,LU
6246,1694,70507.41333493487,"Altishofen, Dagmersellen",LU,0,0,0,0,0,0,0,47.20818907461005,7.963377569100099,Altishofen,True,False,1694.0,LU
6247,4627,63107.24651501834,"Altishofen, Schötz",LU,1,1,1,0,0,2,1,47.17005744529046,7.973477620023715,Schötz,True,False,4627.0,LU
6248,747,64297.97014495107,"Alberswil, Ettiswil, Willisau",LU,0,0,1,0,0,0,1,47.14166496425492,8.002779189150047,Alberswil,True,False,747.0,LU
6252,4855,67646.04502465973,"Dagmersellen, Reiden",LU,0,1,1,0,1,1,2,47.22282025103229,7.97964131008055,Dagmersellen,True,True,4855.0,LU
6253,840,67693.30711139081,Dagmersellen,LU,0,0,0,0,0,0,0,47.21235139125953,8.020095779402505,Uffikon,True,False,840.0,LU
6260,5793,63629.80699980805,"Dagmersellen, Reiden, Wikon",LU,0,1,1,0,2,1,3,47.25219112845014,7.993924311373791,Reiden,True,True,2896.5,LU
6262,1140,62424.40112130479,Reiden,LU,0,0,0,1,0,1,0,47.22925808598616,7.960725607559439,Langnau b. Reiden,True,False,1140.0,LU
6263,812,62529.52392922479,"Altishofen, Reiden",LU,0,0,0,0,0,0,0,47.207580397771984,7.943572274599658,Richenthal,True,False,812.0,LU
6264,1937,64149.99317948049,"Brittnau, Pfaffnau","AG, LU",0,0,0,0,0,0,0,47.23698204008672,7.904600592985911,Pfaffnau,True,False,1937.0,LU
6265,832,62994.30696686526,"Pfaffnau, Roggliswil",LU,0,0,0,0,0,0,0,47.20986730211462,7.89551261715687,Roggliswil,True,False,832.0,LU
6274,3760,73887.64550132694,"Ballwil, Eschenbach (LU), Hochdorf",LU,0,1,1,0,0,1,1,47.13700261863757,8.32200606719402,Eschenbach LU,True,False,3760.0,LU
6275,3115,71987.79313287725,"Ballwil, Hochdorf, Hohenrain, Sins","AG, LU",0,0,0,0,0,0,0,47.1536719230212,8.330784168418369,Ballwil,True,False,3115.0,LU
6276,1202,70896.279342723,Hohenrain,LU,0,0,0,0,0,0,0,47.18001462091304,8.317878978728286,Hohenrain,True,False,1202.0,LU
6277,836,70913.11997619989,"Auw, Hohenrain","AG, LU",0,0,0,0,0,0,0,47.20252485796046,8.30813490283886,Kleinwangen,True,False,836.0,LU
6280,9771,65493.56591918927,"Hochdorf, Hohenrain, Römerswil",LU,0,1,1,1,1,2,2,47.16001155210257,8.286783161562868,Hochdorf,True,True,9771.0,LU
6283,937,66101.25677785787,"Hochdorf, Hohenrain, Römerswil",LU,0,0,0,0,0,0,0,47.18586268185513,8.275049247291705,Baldegg,True,False,937.0,LU
6284,1321,68949.04403497814,Hitzkirch,LU,0,0,0,0,0,0,0,47.21770558172332,8.276079697868228,Gelfingen,True,False,1321.0,LU
6285,2846,68949.04403497814,Hitzkirch,LU,0,1,0,0,1,1,1,47.21091381885256,8.253560065541535,Hitzkirch,True,True,2846.0,LU
6286,454,68949.04403497814,Hitzkirch,LU,0,0,0,0,0,0,0,47.23841042528242,8.251903551981894,Altwis,True,False,454.0,LU
6287,1533,76074.73939924895,"Aesch (LU), Schongau",LU,0,0,0,0,0,0,0,47.26351530582244,8.242970284645043,Aesch LU,True,False,1533.0,LU
6288,1049,69897.48253797324,"Hitzkirch, Schongau",LU,0,0,0,0,0,0,0,47.25851201920629,8.280957615376533,Schongau,True,False,1049.0,LU
6289,1146,68949.04403497814,Hitzkirch,LU,0,0,0,0,0,0,0,47.23756144613613,8.283000534094732,Müswangen,True,False,1146.0,LU
6294,1087,71168.08043875685,Ermensee,LU,1,0,0,0,0,1,0,47.22672260697368,8.242099619402083,Ermensee,True,False,1087.0,LU
6295,299,68949.04403497814,Hitzkirch,LU,0,0,0,0,0,0,0,47.244298659441206,8.226513085645223,Mosen,True,False,299.0,LU
6300,29651,123123.35247107288,"Baar, Zug",ZG,0,3,1,2,4,5,5,47.16876928184493,8.517400821700694,Zug,True,True,7412.75,ZG
6312,10449,86508.3124622726,"Baar, Steinhausen",ZG,0,1,2,0,2,1,4,47.19418640156052,8.493517920884319,Steinhausen,True,True,5224.5,ZG
6313,4761,71762.7348837103,"Menzingen, Neuheim",ZG,0,1,0,0,0,1,0,47.17987805236452,8.60017622849271,Menzingen,True,False,4761.0,ZG
6314,9618,87941.1278067719,"Baar, Menzingen, Oberägeri, Unterägeri, Zug",ZG,0,1,1,0,1,1,2,47.14398835854518,8.570738983975177,Unterägeri,True,True,9618.0,ZG
6315,6590,101627.97123972095,"Menzingen, Oberägeri, Sattel, Unterägeri","SZ, ZG",0,1,0,0,0,1,0,47.13139313265173,8.632047472411843,Oberägeri,True,False,6590.0,ZG
6317,2534,123188.78162992653,Zug,ZG,0,0,0,0,0,0,0,47.14445141344321,8.50847207637825,Oberwil b. Zug,True,False,2534.0,ZG
6318,4093,115846.53781859388,"Arth, Walchwil, Zug","SZ, ZG",0,1,0,0,0,1,0,47.09298262487827,8.536607991712355,Walchwil,True,False,4093.0,ZG
6319,1602,95983.31017310884,Baar,ZG,0,0,0,0,0,0,0,47.165856343490354,8.553495909224475,Allenwinden,True,False,1602.0,ZG
6330,16134,91370.23135712298,"Cham, Steinhausen, Zug",ZG,2,1,1,1,2,4,3,47.19209704004391,8.471780278863704,Cham,True,True,8067.0,ZG
6331,5189,105505.83897877845,"Cham, Hünenberg",ZG,0,1,0,0,1,1,1,47.20030067818208,8.420478492112924,Hünenberg,True,True,5189.0,ZG
6332,2377,91515.57102945718,"Cham, Hünenberg",ZG,0,0,0,0,0,0,0,47.20326729784893,8.429232278264976,Hagendorn,True,False,2377.0,ZG
6333,3804,105551.1287107259,Hünenberg,ZG,0,0,0,0,1,0,1,47.1736628128721,8.447423269644567,Hünenberg See,True,True,3804.0,ZG
6340,23870,91478.02786386994,"Baar, Hausen am Albis, Horgen, Neuheim, Zug","ZG, ZH",1,2,1,0,1,3,2,47.2048945125344,8.555946905311373,Baar,True,True,23870.0,ZG
6343,11830,90555.79848171152,Risch,ZG,0,1,1,0,1,1,2,47.14099605319929,8.44651652051834,Rotkreuz,True,True,11830.0,ZG
6344,1578,85863.44386422978,Meierskappel,LU,0,0,0,0,0,0,0,47.12188256402597,8.4414663517594,Meierskappel,True,False,1578.0,LU
6345,2486,89073.3236568526,"Baar, Neuheim",ZG,0,0,0,0,0,0,0,47.20359824433166,8.569541362617311,Neuheim,True,False,2486.0,ZG
6353,4769,103575.8532610482,"Greppen, Weggis",LU,0,1,0,0,1,1,1,47.04227997946559,8.435767518022203,Weggis,True,True,4769.0,LU
6354,1474,78562.40036739166,"Vitznau, Weggis",LU,0,0,0,0,0,0,0,47.02111789773785,8.479276190097199,Vitznau,True,False,1474.0,LU
6356,153,90367.72167955566,"Arth, Vitznau, Weggis","LU, SZ",0,0,0,0,0,0,0,47.04241464464141,8.474559678735107,Rigi Kaltbad,True,False,153.0,LU
6362,3926,86607.76483725366,"Ennetmoos, Stansstad",NW,0,1,1,0,0,1,1,46.970443401536826,8.334484180224202,Stansstad,True,False,3926.0,NW
6363,987,90212.30251881563,"Ennetbürgen, Stansstad",NW,0,0,0,0,0,0,0,46.99049584896155,8.373054076917056,Obbürgen,True,False,987.0,NW
6365,252,86021.16165840394,"Luzern, Stansstad","LU, NW",0,0,0,0,0,0,0,47.00086696652333,8.395425266003551,Kehrsiten,True,False,252.0,NW
6370,10618,69460.1803253007,"Ennetmoos, Oberdorf (NW), Stans",NW,1,1,1,1,2,3,3,46.95933206807696,8.36651472924269,Stans,True,True,5309.0,NW
6372,2290,71806.87581292362,"Ennetmoos, Stans",NW,0,0,0,0,0,0,0,46.95147560232236,8.334202354387777,Ennetmoos,True,False,2290.0,NW
6373,5083,97810.81500316357,"Ennetbürgen, Stans",NW,0,0,0,0,0,0,0,46.9812780626135,8.399506958179032,Ennetbürgen,True,False,5083.0,NW
6374,5660,72719.95212691923,"Buochs, Ennetbürgen, Oberdorf (NW)",NW,0,1,0,0,1,1,1,46.96961948859462,8.413769444474193,Buochs,True,True,5660.0,NW
6375,3723,78886.1326923077,Beckenried,NW,0,0,1,0,0,0,1,46.96577350035097,8.469511975209448,Beckenried,True,False,3723.0,NW
6376,1701,66869.56735743898,"Beckenried, Emmetten",NW,0,0,0,0,0,0,0,46.95446029684993,8.498586474392098,Emmetten,True,False,1701.0,NW
6377,759,60768.46448640607,"Emmetten, Seelisberg","NW, UR",0,0,0,0,0,0,0,46.97489099354436,8.573294323496052,Seelisberg,True,False,759.0,UR
6382,1006,67525.85161662818,Oberdorf (NW),NW,0,0,0,0,0,0,0,46.93956919421006,8.397939339490035,Büren NW,True,False,1006.0,NW
6383,1899,64119.085957646465,"Dallenwil, Oberdorf (NW), Wolfenschiessen",NW,0,0,0,0,0,0,0,46.921990560278175,8.39583757256535,Dallenwil,True,False,1899.0,NW
6386,1690,59939.775951557094,Wolfenschiessen,NW,0,0,0,0,0,0,0,46.90723085626697,8.396640587372056,Wolfenschiessen,True,False,1690.0,NW
6387,222,59939.775951557094,Wolfenschiessen,NW,0,0,0,0,0,0,0,46.88626278556636,8.421932480157095,Oberrickenbach,True,False,222.0,NW
6388,312,65616.14647830935,"Engelberg, Wolfenschiessen","NW, OW",0,0,0,0,0,0,0,46.866206685313415,8.376872693330615,Grafenort,True,False,312.0,NW
6390,4319,86491.88612620396,"Attinghausen, Engelberg, Wolfenschiessen","NW, OW, UR",0,1,0,0,1,1,1,46.81029471336384,8.424809707498413,Engelberg,True,True,4319.0,OW
6402,1300,91348.15066114599,Küssnacht (SZ),SZ,0,0,0,0,0,0,0,47.06708093309636,8.410081520337691,Merlischachen,True,False,1300.0,SZ
6403,9798,91348.15066114599,Küssnacht (SZ),SZ,1,1,1,1,1,3,2,47.08215890096472,8.43824735893468,Küssnacht am Rigi,True,True,9798.0,SZ
6404,1225,84829.22275641024,Greppen,LU,0,0,0,0,0,0,0,47.0549504414749,8.430579758170474,Greppen,True,False,1225.0,LU
6405,3087,91348.15066114599,Küssnacht (SZ),SZ,0,0,0,0,0,0,0,47.09545668635037,8.461507989623236,Immensee,True,False,3087.0,SZ
6410,6516,68975.30130112042,"Arth, Gersau",SZ,0,1,1,0,1,1,2,47.04540859187047,8.503225794041134,Goldau,True,True,6516.0,SZ
6414,2180,68120.05755502677,Arth,SZ,0,0,0,0,0,0,0,47.05604662870999,8.53931344938837,Oberarth,True,False,2180.0,SZ
6415,3850,68120.05755502677,Arth,SZ,0,0,0,0,0,0,0,47.06456103550408,8.525638421394337,Arth,True,False,3850.0,SZ
6416,961,65948.64967913995,"Arth, Steinerberg",SZ,0,0,0,0,0,0,0,47.06125205864831,8.576516903880497,Steinerberg,True,False,961.0,SZ
6417,2105,71070.16211927932,"Oberägeri, Sattel, Schwyz","SZ, ZG",0,0,0,0,0,0,0,47.07862660151485,8.63915832014333,Sattel,True,False,2105.0,SZ
6418,2659,65852.5283893074,"Oberägeri, Rothenthurm, Sattel","SZ, ZG",0,0,0,0,0,0,0,47.10571803348461,8.663226469143277,Rothenthurm,True,False,2659.0,SZ
6422,3762,66930.97362458082,"Sattel, Steinen",SZ,0,0,1,0,0,0,1,47.05861980284139,8.611333063663242,Steinen,True,False,3762.0,SZ
6423,3712,69649.33083931729,"Ingenbohl, Schwyz",SZ,0,1,1,1,0,2,1,47.02308582099708,8.621937163323437,Seewen SZ,True,False,3712.0,SZ
6424,1165,67700.42176870749,Lauerz,SZ,0,0,0,0,0,0,0,47.0317018333094,8.583640654329244,Lauerz,True,False,1165.0,SZ
6430,6664,69671.28429752066,Schwyz,SZ,0,1,1,0,0,1,1,47.02417737663216,8.653980505555378,Schwyz,True,False,6664.0,SZ
6432,1374,69671.28429752066,Schwyz,SZ,0,0,0,0,0,0,0,47.01270465973957,8.674436374660862,Rickenbach b. Schwyz,True,False,1374.0,SZ
6433,230,63602.250078731704,"Morschach, Muotathal",SZ,0,0,0,0,0,0,0,46.97852857669284,8.677659159537871,Stoos SZ,True,False,230.0,SZ
6434,819,57389.789709172255,Illgau,SZ,0,0,0,0,0,0,0,46.99148064665814,8.72932599681057,Illgau,True,False,819.0,SZ
6436,3572,60347.163755969865,"Bürglen (UR), Muotathal, Unterschächen","SZ, UR",0,0,0,0,1,0,1,46.9404540220288,8.785935400867606,Muotathal,True,True,3572.0,SZ
6438,4990,69671.28429752066,Schwyz,SZ,0,0,1,0,1,0,2,47.01152173646457,8.645276305220484,Ibach,True,True,4990.0,SZ
6440,9591,68346.27980737503,"Ingenbohl, Morschach",SZ,1,1,1,1,1,3,2,46.98758051808696,8.609058047786966,Brunnen,True,True,9591.0,SZ
6441,2,60326.457943925234,Seelisberg,UR,0,0,0,0,0,0,0,46.96957385406253,8.592737867514368,Rütli,True,False,2.0,UR
6442,2485,72396.27628549501,Gersau,SZ,0,0,0,0,0,0,0,46.99581593409366,8.524522651381742,Gersau,True,False,2485.0,SZ
6443,1163,64114.751219512196,Morschach,SZ,0,0,0,0,0,0,0,46.982016623386095,8.620005431340642,Morschach,True,False,1163.0,SZ
6452,520,57152.95704481859,"Morschach, Riemenstalden, Sisikon","SZ, UR",0,0,0,0,0,0,0,46.94682113535674,8.647601460628708,Sisikon,True,False,520.0,UR
